t_s,qin_m3s,qout_m3s,u,L_m,P_Pa,n_in_mols,n_out_mols,L_true_m,P_true_Pa,L_meas_m,P_meas_Pa,L_missing,P_missing,L_est_m,P_est_Pa,n_est_mol,res_L,res_P
559.0,0.005,0.0010798680298501,0.55,1.5849492954446698,106323.63174958547,5.5,5.656012490685984,1.5849492954446698,106323.63174958547,1.588510204442248,106283.7129615114,False,False,1.5839067137708776,106287.46171278993,289.572283183418,0.0050204739040184965,3.413171848136699
559.5,0.005,0.0010781773817042,0.55,1.585602932547719,106323.75146068486,5.5,5.6560801972167125,1.585602932547719,106323.75146068486,1.586194689849634,106158.97897289136,False,False,1.584385493297694,106274.53896793019,289.4797006826193,0.0017635494483265735,-126.6704421738541
560.0,0.005,0.0010764862116915,0.55,1.5862568515124371,106323.87121062844,5.5,5.656147924902873,1.5862568515124371,106323.87121062844,1.5849835692057208,106148.73436256072,False,False,1.5847281185710573,106260.83317669848,289.4013138255783,7.357335485491667e-05,-125.34059090980736
560.5,0.005,0.001074794519578,0.55,1.5869110524258407,106323.99099943468,5.5,5.65621567375414,1.5869110524258407,106323.99099943468,1.583832990266824,106046.82221005416,False,False,1.5848145480939329,106237.0258215525,289.32612072030173,-0.0014197231144021938,-214.97989238348964
561.0,0.005,0.0010731023051302,0.55,1.5875655353749858,106324.11082712204,5.5,5.656283443780198,1.5875655353749858,106324.11082712204,1.5951567054633164,106680.55950112116,False,False,1.5868013496606925,106300.50231475117,289.2608424603996,0.009817366141161354,440.069133951838
561.5,0.005,0.0010714095681142,0.55,1.5882203004469668,106324.230693709,5.5,5.656351234990715,1.5882203004469668,106324.230693709,1.5773779023540844,106319.56471175257,False,False,1.5865443712800928,106286.28080655943,289.25294232803344,-0.009947558070195317,22.247935795021476
562.0,0.005,0.0010697163082963,0.55,1.5888753477289177,106324.35059921395,5.5,5.656419047395404,1.5888753477289177,106324.35059921395,1.602282573591173,106611.23201792208,False,False,1.5888028002744978,106339.8875318434,289.12802092393736,0.015213952553074783,326.6503076853842
562.5,0.005,0.0010680225254426,0.55,1.5895306773080105,106324.47054365544,5.5,5.656486881003907,1.5895306773080105,106324.47054365544,1.5898714579348587,106249.45523089197,False,False,1.5892464220591667,106324.44815400521,289.03285551086947,0.0005450227047034684,-83.13165094362921
563.0,0.005,0.0010663282193193,0.55,1.590186289271457,106324.5905270519,5.5,5.656554735825933,1.590186289271457,106324.5905270519,1.5826992853656836,106346.24085207122,False,False,1.5892327942073783,106312.15525196742,289.0010721282365,-0.007070871208172846,27.488029443178675
563.5,0.005,0.0010646333896928,0.55,1.5908421837065083,106324.7105494218,5.5,5.656622611871164,1.5908421837065083,106324.7105494218,1.5859507229161085,106273.59575547677,False,False,1.5893941426952432,106298.97042467416,288.945890288051,-0.003805911050126287,-34.146340385923395
564.0,0.005,0.0010629380363292,0.55,1.5914983607004536,106324.83061078364,5.5,5.656690509149286,1.5914983607004536,106324.83061078364,1.5847284566885724,106463.68142729184,False,False,1.5897445829061758,106306.84126701074,288.92527668459746,-0.005189626232263267,167.74798529561667
564.5,0.005,0.0010612421589946,0.55,1.592154820340621,106324.95071115594,5.5,5.656758427669984,1.592154820340621,106324.95071115594,1.5937568853309014,106572.94140700206,False,False,1.5909578476033435,106336.50027420702,288.8604065795307,0.003488453787366952,269.96099699988554
565.0,0.005,0.0010595457574554,0.55,1.5928115627143784,106325.07085055704,5.5,5.656826367442967,1.5928115627143784,106325.07085055704,1.5856331322694954,106396.98223694605,False,False,1.5911040714160694,106328.8617954081,288.8221248833917,-0.0058482266713097975,67.44304126857605
565.5,0.005,0.0010578488314776,0.55,1.5934685879091322,106325.19102900552,5.5,5.656894328477866,1.5934685879091322,106325.19102900552,1.6048898998969696,106123.04617941492,False,False,1.5924132544812877,106319.2341535092,288.639018833093,0.013262262733388708,-199.64979524591763
566.0,0.005,0.0010561513808275,0.55,1.5941258960123277,106325.31124651984,5.5,5.656962310784415,1.5941258960123277,106325.31124651984,1.586309506086185,106091.32509843494,False,False,1.5920612219353412,106281.3229156596,288.57828530862344,-0.006627303216246494,-222.74066589513677
566.5,0.005,0.0010544534052712,0.55,1.594783487111449,106325.4315031185,5.5,5.657030314372289,1.594783487111449,106325.4315031185,1.5720582678073072,106823.18266448872,False,False,1.591718852705082,106310.47548875865,288.6984835964216,-0.020526855383636855,543.0604916011216
567.0,0.005,0.001052754904575,0.55,1.59544136129402,106325.55179881994,5.5,5.6570983392511724,1.59544136129402,106325.55179881994,1.588131376366761,106241.54049615568,False,False,1.5918095145833868,106293.78095936851,288.64228105301544,-0.004111154509494064,-64.68501234803989
567.5,0.005,0.001051055878505,0.55,1.5960995186476024,106325.67213364269,5.5,5.657166385430752,1.5960995186476024,106325.67213364269,1.5760143069146058,106238.34148856564,False,False,1.5909195855102514,106263.66671515342,288.6671408039252,-0.016319021027930924,-52.934907885763096
568.0,0.005,0.0010493563268273,0.55,1.5967579592597978,106325.7925076052,5.5,5.65723445292072,1.5967579592597978,106325.7925076052,1.5963592707540712,106765.2947299744,False,False,1.5925944829451855,106324.37660817262,288.63125170337156,0.004915553286510832,500.9733624640503
568.5,0.005,0.0010476562493082,0.55,1.5974166832182464,106325.912920726,5.5,5.657302541730751,1.5974166832182464,106325.912920726,1.6080082630019594,106652.27126710844,False,False,1.594835301608146,106374.43107275455,288.4983458936434,0.014890281630631552,333.6009004191583
569.0,0.005,0.0010459556457137,0.55,1.5980756906106277,106326.03337302356,5.5,5.657370651870574,1.5980756906106277,106326.03337302356,1.6045532886132845,106486.18475440258,False,False,1.5962941380418005,106389.071341171,288.36304099004144,0.009195070603674527,122.68868021697563
569.5,0.005,0.0010442545158101,0.55,1.5987349815246592,106326.15386451644,5.5,5.657438783349835,1.5987349815246592,106326.15386451644,1.5853590864751868,106206.3349038921,False,False,1.595624522450089,106342.86096660495,288.3180859701309,-0.011457741304807367,-170.26847212093708
570.0,0.005,0.0010425528593634,0.55,1.5993945560480989,106326.27439522304,5.5,5.657506936178269,1.5993945560480989,106326.27439522304,1.5917720032324187,107032.2336728243,False,False,1.5968347362506439,106404.04991550038,288.3387772272482,-0.004375647078825207,697.0256174206443
570.5,0.005,0.0010408506761399,0.55,1.600054414268742,106326.39496516188,5.5,5.657575110365522,1.600054414268742,106326.39496516188,1.617840749624409,106444.28710144486,False,False,1.5991129496479946,106423.5555411434,288.1182377065213,0.020483488309920306,54.264660405679024
571.0,0.005,0.0010391479659056,0.55,1.6007145562744245,106326.5155743515,5.5,5.657643305921291,1.6007145562744245,106326.5155743515,1.6038996703617678,106490.61121794296,False,False,1.600108577731244,106422.2055014237,287.99510402835904,0.004264520768867408,83.12706126840203
571.5,0.005,0.0010374447284267,0.55,1.60137498215302,106326.6362228104,5.5,5.6577115228553,1.60137498215302,106326.6362228104,1.601416169079361,106275.30438331072,False,False,1.6004980799620567,106393.21641161799,287.86992616973976,0.0007854500704185252,-130.95994221308501
572.0,0.005,0.0010357409634692,0.55,1.602035691992442,106326.75691055704,5.5,5.657779761177218,1.602035691992442,106326.75691055704,1.6125963176043774,105902.4646776337,False,False,1.6012487210749413,106344.4585787701,287.6479876064669,0.01157587908186608,-477.817575784793
572.5,0.005,0.0010340366707994,0.55,1.602696685880642,106326.87763761,5.5,5.657848020896725,1.602696685880642,106326.87763761,1.6272240971349436,105926.44901810288,False,False,1.6032358002468692,106326.81488008829,287.3620211898313,0.02545265843437239,-410.15407653406146
573.0,0.005,0.0010323318501834,0.55,1.6033579639056117,106326.99840398772,5.5,5.657916302023564,1.6033579639056117,106326.99840398772,1.616323696681409,106449.0918615087,False,False,1.6049775126102954,106351.58014021725,287.22007984113617,0.012565169725736514,128.2974886657612
573.5,0.005,0.0010306265013871,0.55,1.6040195261553802,106327.1192097088,5.5,5.657984604567379,1.6040195261553802,106327.1192097088,1.605413678703086,106444.6680387452,False,False,1.6056455269576537,106353.80017472159,287.1459629541246,-8.622864823437659e-05,101.71269843394111
574.0,0.005,0.0010289206241769,0.55,1.6046813727180174,106327.24005479162,5.5,5.658052928537897,1.6046813727180174,106327.24005479162,1.6082282544778657,106255.24055760012,False,False,1.606201548045657,106338.0548060422,287.03678018087703,0.0020603985608675934,-89.6979925614578
574.5,0.005,0.0010272142183186,0.55,1.6053435036816308,106327.36093925482,5.5,5.658121273944768,1.6053435036816308,106327.36093925482,1.611514301592613,105975.8558014183,False,False,1.6065827349398505,106299.06234649976,286.8858376080456,0.004790330778211338,-354.98283781101054
575.0,0.005,0.0010255072835785,0.55,1.6060059191343676,106327.48186311686,5.5,5.658189640797741,1.6060059191343676,106327.48186311686,1.5998789341692663,105894.9845043488,False,False,1.6059141399219166,106243.06243382637,286.81480052947217,-0.00722652616156938,-400.95543886433006
575.5,0.005,0.0010237998197226,0.55,1.606668619164414,106327.60282639628,5.5,5.658258029106476,1.606668619164414,106327.60282639628,1.5960814244372394,106229.2476270989,False,False,1.6055663651891539,106230.13000407633,286.82154683976864,-0.010355961865302854,-16.60459467556211
576.0,0.005,0.001022091826517,0.55,1.6073316038599943,106327.7238291116,5.5,5.658326438880679,1.6073316038599943,106327.7238291116,1.6078560946948883,105890.88544951683,False,False,1.6057205410045374,106199.84500898587,286.7213143344622,0.0017663490251362823,-343.4042542104726
576.5,0.005,0.0010203833037278,0.55,1.6079948733093732,106327.84487128133,5.5,5.658394870130062,1.6079948733093732,106327.84487128133,1.598522761014742,106597.51947206567,False,False,1.6061963525667373,106238.63995522138,286.7690535051849,-0.007721406245840834,390.3012621155649
577.0,0.005,0.001018674251121,0.55,1.608658427600853,106327.96595292402,5.5,5.6584633228643,1.608658427600853,106327.96595292402,1.6080438034105025,106673.76538746404,False,False,1.6074740073707838,106289.98461856529,286.7545153010852,0.0013241869399029937,431.86804746654525
577.5,0.005,0.0010169646684628,0.55,1.609322266822776,106328.08707405816,5.5,5.658531797093104,1.609322266822776,106328.08707405816,1.610283497222697,107176.79732298617,False,False,1.6095159826055176,106386.43235440509,286.76975531951894,0.002286750546637739,888.982804965839
578.0,0.005,0.001015254555519,0.55,1.6099863910635228,106328.20823470234,5.5,5.658600292826153,1.6099863910635228,106328.20823470234,1.633396764282352,106591.70347022258,False,False,1.6122737530766158,106429.23708182851,286.55417385619904,0.023359000248788453,217.57381518246257
578.5,0.005,0.0010135439120559,0.55,1.6106508004115134,106328.32943487502,5.5,5.658668810073176,1.6106508004115134,106328.32943487502,1.6021403004649477,106150.47455341578,False,False,1.611530056816252,106369.68444475974,286.4830340715756,-0.010654679943766787,-261.96941074689676
579.0,0.005,0.0010118327378395,0.55,1.6113154949552069,106328.45067459482,5.5,5.658737348843833,1.6113154949552069,106328.45067459482,1.6100976056354974,106066.95117882328,False,False,1.6114531737360471,106324.9139850229,286.37167261364215,-0.001954232217319385,-292.1664703804854
579.5,0.005,0.0010101210326357,0.55,1.6119804747831008,106328.57195388024,5.5,5.658805909147868,1.6119804747831008,106328.57195388024,1.6103374458872557,105293.05352720236,False,False,1.6103019284221614,106206.1771420089,286.1897440002327,-0.0016378918646327012,-1025.9934136794764
580.0,0.005,0.0010084087962107,0.55,1.6126457399837324,106328.69327274978,5.5,5.658874490994964,1.6126457399837324,106328.69327274978,1.6170188453174856,106150.2265311992,False,False,1.6112375338369114,106214.47711873101,286.10005296528766,0.006193667993567686,-62.64950907685852
580.5,0.005,0.0010066960283305,0.55,1.6133112906456772,106328.814631222,5.5,5.658943094394799,1.6133112906456772,106328.814631222,1.6237785339615134,106275.72246804016,False,False,1.6128256127976195,106242.44153365816,285.9851251612436,0.0120178875443675,55.42997469913098
581.0,0.005,0.001004982728761,0.55,1.6139771268575505,106328.9360293155,5.5,5.659011719357085,1.6139771268575505,106328.9360293155,1.609072291841284,106619.278206426,False,False,1.6135590859863433,106279.76100432465,285.9976808609501,-0.00427608493847309,373.9946178671962
581.5,0.005,0.0010032688972684,0.55,1.6146432487080058,106329.0574670488,5.5,5.659080365891549,1.6146432487080058,106329.0574670488,1.6064297284069555,106512.5375130049,False,False,1.613806875940568,106293.51014384744,286.0049799705958,-0.007651754530354271,233.89048213917704
582.0,0.005,0.0010015545336185,0.55,1.615309656285736,106329.1789444404,5.5,5.659149034007879,1.615309656285736,106329.1789444404,1.5989025501264196,106505.68386655432,False,False,1.6133906392078738,106293.25704005388,286.0541882376972,-0.015426589232750532,214.74193105607992
582.5,0.005,0.0009998396375775,0.55,1.6159763496794732,106329.30046150889,5.5,5.659217723715757,1.6159763496794732,106329.30046150889,1.6067143047114447,106393.38874247354,False,False,1.6134786712773013,106292.06318433049,286.04042413024575,-0.0071986293515264865,102.67142625559063
583.0,0.005,0.0009981242089112,0.55,1.616643328977988,106329.42201827282,5.5,5.659286435024903,1.616643328977988,106329.42201827282,1.622007737323754,106527.69502740256,False,False,1.6150121518602085,106326.11834750026,285.948212576672,0.008006767309576945,238.04583491839003
583.5,0.005,0.0009964082473858,0.55,1.6173105942700905,106329.54361475071,5.5,5.659355167945022,1.6173105942700905,106329.54361475071,1.6177670646883222,106763.82361518992,False,False,1.6163826757420445,106371.03934560249,285.9046324537332,0.002233009298258315,443.71910543661215
584.0,0.005,0.0009946917527672,0.55,1.6179781456446292,106329.6652509612,5.5,5.659423922485809,1.6179781456446292,106329.6652509612,1.6078238056955676,106010.2021843074,False,False,1.6156359921261811,106310.16071811935,285.830512788179,-0.009080298822039756,-350.0914563620172
584.5,0.005,0.0009929747248214,0.55,1.6186459831904922,106329.78692692277,5.5,5.659492698656975,1.6186459831904922,106329.78692692277,1.6149183084256438,106192.596811504,False,False,1.6158868095775532,106291.9235477829,285.75141737465816,-0.0012396779322463303,-113.22929237213975
585.0,0.005,0.0009912571633143,0.55,1.6193141069966066,106329.90864265402,5.5,5.659561496468221,1.6193141069966066,106329.90864265402,1.6196288364745093,105913.34917320972,False,False,1.6161077897178753,106253.2537563296,285.6209826198777,0.0032198964606082736,-376.1651515073463
585.5,0.005,0.0009895390680119,0.55,1.619982517151938,106330.03039817348,5.5,5.659630315929275,1.619982517151938,106330.03039817348,1.6250193064680272,106815.6284911438,False,False,1.6181556922572,106326.7694113695,285.5730663073788,0.008389075418365977,560.6875697334326
586.0,0.005,0.0009878204386802,0.55,1.6206512137454914,106330.15219349974,5.5,5.659699157049811,1.6206512137454914,106330.15219349974,1.6147172702171062,106719.21293046816,False,False,1.6189524287638948,106358.41521532336,285.56250702388314,-0.003960099148752283,398.54383089025214
